Time (Ma),Lat,Lon,V mag (cm/yr),V azimuth (°),V colat (cm/yr),V lon (cm/yr),Ang V (°/Ma)
158,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
157,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
156,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
155,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
154,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
153,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
152,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
151,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
150,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
149,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
148,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
147,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
146,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
145,32.8378,8.4741,0.0000,0.0000,0.0000,0.0000,0.0000
144,32.8529,8.5118,0.0781,64.5256,-0.0336,0.0705,0.0245
143,32.8680,8.5495,0.1562,64.6377,-0.0669,0.1412,0.0491
142,32.8830,8.5872,0.2343,64.7499,-0.0999,0.2119,0.0736
141,32.8980,8.6249,0.3123,64.8620,-0.1327,0.2827,0.0981
140,32.9129,8.6627,0.3903,64.9742,-0.1651,0.3536,0.1227
139,32.9277,8.7004,0.3900,65.0605,-0.1645,0.3537,0.1227
138,32.9425,8.7382,0.3898,65.1468,-0.1638,0.3537,0.1227
137,32.9573,8.7760,0.3896,65.2332,-0.1632,0.3538,0.1227
136,32.9719,8.8138,0.3894,65.3195,-0.1626,0.3538,0.1227
135,32.9866,8.8516,0.3892,65.4059,-0.1620,0.3539,0.1227
134,33.0011,8.8894,0.3890,65.4922,-0.1614,0.3539,0.1227
133,33.0157,8.9272,0.3888,65.5786,-0.1607,0.3540,0.1227
132,33.0301,8.9650,0.3885,65.6650,-0.1601,0.3540,0.1227
131,33.0445,9.0029,0.3883,65.7514,-0.1595,0.3541,0.1227
130,33.0589,9.0407,0.3881,65.8378,-0.1589,0.3541,0.1227
129,33.0732,9.0786,0.3879,65.9242,-0.1582,0.3542,0.1227
128,33.0874,9.1165,0.3877,66.0107,-0.1576,0.3542,0.1227
127,33.1016,9.1544,0.3875,66.0971,-0.1570,0.3542,0.1227
126,33.1157,9.1923,0.3873,66.1835,-0.1564,0.3543,0.1227
125,33.1298,9.2302,0.3870,66.2700,-0.1558,0.3543,0.1227
124,33.1438,9.2681,0.3868,66.3564,-0.1551,0.3544,0.1227
123,33.1578,9.3061,0.3866,66.4429,-0.1545,0.3544,0.1227
122,33.1717,9.3440,0.3864,66.5294,-0.1539,0.3544,0.1227
121,33.1855,9.3819,0.3862,66.6158,-0.1533,0.3545,0.1227
120,33.1993,9.4199,0.3860,66.7023,-0.1526,0.3545,0.1227
119,33.2131,9.4579,0.3857,66.7888,-0.1520,0.3545,0.1227
118,33.2267,9.4959,0.3855,66.8753,-0.1514,0.3545,0.1227
117,33.2404,9.5338,0.3853,66.9618,-0.1508,0.3546,0.1227
116,33.2539,9.5718,0.3851,67.0483,-0.1502,0.3546,0.1227
115,33.2675,9.6098,0.3849,67.1348,-0.1495,0.3546,0.1227
114,33.2809,9.6479,0.3847,67.2214,-0.1489,0.3547,0.1227
113,33.2943,9.6859,0.3844,67.3079,-0.1483,0.3547,0.1227
112,33.3077,9.7239,0.3842,67.3944,-0.1477,0.3547,0.1227
111,33.3210,9.7620,0.3840,67.4810,-0.1471,0.3547,0.1227
110,33.3342,9.8000,0.3838,67.5675,-0.1464,0.3547,0.1227
109,33.3342,9.8000,0.3069,67.5415,-0.1173,0.2837,0.0981
108,33.3342,9.8000,0.2301,67.5155,-0.0880,0.2126,0.0736
107,33.3342,9.8000,0.1534,67.4895,-0.0587,0.1417,0.0491
106,33.3342,9.8000,0.0767,67.4634,-0.0294,0.0708,0.0245
105,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
104,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
103,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
102,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
101,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
100,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
99,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
98,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
97,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
96,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
95,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
94,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
93,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
92,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
91,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
90,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
89,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
88,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
87,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
86,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
85,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
84,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
83,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
82,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
81,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
80,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
79,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
78,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
77,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
76,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
75,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
74,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
73,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
72,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
71,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
70,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
69,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
68,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
67,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
66,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
65,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
64,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
63,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
62,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
61,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
60,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
59,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
58,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
57,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
56,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
55,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
54,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
53,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
52,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
51,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
50,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
49,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
48,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
47,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
46,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
45,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
44,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
43,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
42,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
41,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
40,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
39,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
38,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
37,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
36,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
35,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
34,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
33,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
32,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
31,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
30,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
29,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
28,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
27,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
26,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
25,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
24,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
23,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
22,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
21,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
20,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
19,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
18,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
17,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
16,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
15,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
14,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
13,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
12,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
11,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
10,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
9,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
8,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
7,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
6,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
5,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
4,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
3,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
2,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
1,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
0,33.3342,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000
