,X,Y,Z
472,-6330.249062321407,-2593.37951762987,-222.69657629577574
473,-6185.534265429522,-2591.597540266068,-193.2879324751554
474,-5927.572544247102,-2590.4123669932383,-124.07739914286648
475,-5896.283781760852,-2589.52433360672,-33.86680478210002
476,-5924.458473507342,-2589.2761519935966,-62.683438666616894
477,-5639.591002877701,-2588.800740524956,-29.58987304863632
478,-6540.496214922455,-2587.9753161166173,-254.7542750611249
479,-5774.091746785636,-2587.7271372669115,-31.822658345015753
480,-6459.336741179189,-2586.1436762221933,-250.47791860321004
481,-5987.336823732165,-2584.444177931769,-152.18109585785547
482,-6072.158267272949,-2583.520522248152,-152.0332183266208
483,-5907.9330436396185,-2583.2466032580755,-41.7675137399483
484,-6155.941801817517,-2580.7235854258806,-183.53879507682046
485,-6293.418529819815,-2579.8623325055746,-196.78861273987638
486,-6027.021481673217,-2579.8535086291504,-152.4250317850092
487,-6320.627240369202,-2579.84352890256,-213.90694930040246
488,-6398.257300997096,-2579.248185151068,-253.6212510465602
489,-6242.282594129002,-2578.907498800808,-191.167868657577
490,-6160.663611456396,-2578.7144975625424,-186.081809505548
491,-6486.771859280113,-2574.7964356308544,-250.22175499465214
492,-6000.035926193128,-2574.710269321715,-139.37341747458282
493,-5918.339192147869,-2572.6377371877043,-47.5279872071132
494,-6129.807047701507,-2571.1201897862693,-154.34945142294387
495,-6088.435057406885,-2571.033670993442,-132.5018612211605
496,-5874.316062662656,-2570.980948036751,-36.997849314773305
497,-6563.490773943247,-2570.3624623985634,-270.8262415063006
498,-5723.893996231366,-2569.4117417944076,-32.75736053413735
499,-5996.8019982720725,-2568.7650997591245,-128.3239031628833
500,-5924.122710750727,-2568.2096198770496,-76.66416779731915
501,-6409.382316095798,-2567.8259123979205,-254.41917833954534
502,-6011.189351888126,-2566.1611276215153,-126.36138360140158
503,-6114.573647921105,-2565.522571979031,-123.36502935973989
504,-6341.681427723972,-2563.7174662840166,-233.9309224466186
505,-5979.2798190940475,-2562.335701730022,-119.6095963002391
506,-5932.79798902182,-2561.5674436302243,-107.62135984765351
507,-6102.049125403837,-2560.920349804044,-118.9172569680627
508,-6103.439928196706,-2559.522581392426,-117.02831359225812
509,-6424.265963895634,-2559.296727408812,-252.58800927568979
510,-6235.310855375418,-2558.5362169362907,-196.11892415048436
511,-6023.9951370268245,-2556.345446347721,-114.39031206849498
512,-5829.951991157239,-2554.7940570820724,-35.28763311517372
513,-5674.120174452854,-2551.251023037383,-34.277738721985685
514,-6358.476360484334,-2550.8537003830043,-258.6888135228596
515,-6590.692836747651,-2549.5268398249773,-286.1993848138283
516,-6198.886271871714,-2549.4385628081636,-190.56946903619402
517,-6357.951543388472,-2548.9667873818685,-256.2981495646835
518,-6521.140431336827,-2548.4629521296397,-253.20777166745302
519,-6202.154374418,-2546.3674466055268,-193.28793295521973
520,-6062.404843943304,-2546.3527851725325,-112.73073115799207
521,-6284.826366722253,-2546.217614712612,-192.56716001709717
522,-6127.514858894274,-2541.053333087675,-115.19961256710258
523,-5920.37565327277,-2540.722047184577,-103.25863062201518
524,-5791.0719468159095,-2540.608094957533,-32.02170656782948
525,-6330.718613573054,-2538.9807576003413,-228.03631259889724
526,-5638.630337697605,-2538.3020285456028,-43.66034974814832
527,-5964.607343171576,-2537.212797017406,-106.71085457956414
528,-6049.698481788869,-2536.6437383210678,-110.09735090591556
529,-5907.491338982256,-2535.994416901601,-76.06693379521573
530,-6172.5576324914,-2535.505137197414,-183.53879527347817
531,-6540.694963328866,-2533.4801083636376,-262.16582168585563
532,-6302.232544367794,-2532.843014977618,-199.24543363400724
533,-5893.768976848616,-2530.959282449415,-44.74162493622828
534,-6152.682265934712,-2528.210672770423,-124.88295866003307
535,-6389.985829656585,-2526.7196094116107,-261.80175980098693
536,-6296.74192679161,-2526.5218628586877,-196.78861339019375
537,-5869.946636736497,-2522.218171825598,-35.510795632929785
538,-5740.313224404668,-2522.0880205642425,-34.74784374262072
539,-5995.654397312301,-2521.824873210063,-105.43398433010677
540,-6240.114581894473,-2517.8605067245553,-195.93533255483032
541,-6159.020882017333,-2516.883271231014,-126.77651311678534
542,-6119.701024439735,-2516.106217128968,-109.46574002836456
543,-6566.175111677638,-2513.95700845004,-277.09590452883674
544,-5995.69375630385,-2513.4116659811616,-103.97933692739664
545,-6080.267130397368,-2513.212757052695,-104.89253735664306
546,-6484.846947505662,-2512.824560069994,-271.57001351123677
547,-6331.7252160123335,-2510.1813665448653,-233.2833858673179
548,-6250.284829520672,-2509.4865324680422,-199.83918197449606
549,-6168.764038030944,-2509.408742230377,-148.72335286607412
550,-6177.7771721353465,-2502.4942545473423,-176.99405213532387
551,-5810.25554461707,-2500.3157710951623,-30.826469292788488
552,-5678.9640261005125,-2499.7038536154287,-43.25321012817096
553,-6073.787843569523,-2499.2556064178384,-104.94712985121066
554,-6346.779542047584,-2498.613888083956,-264.2769996458781
555,-6503.593695116251,-2498.44377685878,-271.4721356425098
556,-6428.29145880583,-2497.380126300976,-268.8058881452383
557,-6212.489926308588,-2495.627537801514,-203.16073079593286
558,-5666.39127346831,-2495.116497925301,-52.1755401920131
559,-5922.123964762424,-2494.8056086631796,-100.42350683261404
560,-6271.160249152204,-2494.0816561901406,-224.95502064800598
561,-6592.2478214139355,-2493.979883111816,-268.1378545104341
562,-6107.313284636425,-2492.4817806371834,-100.73003326624888
563,-6024.611350785369,-2491.271078304514,-100.33731493108945
564,-5911.902997690362,-2491.0498438231225,-84.57230069464913
565,-6193.562721872194,-2488.6871304173665,-182.94073579917438
566,-5776.985503964982,-2488.1080238952627,-21.61232237911895
567,-5899.513549697751,-2486.4972557137685,-47.57674645638454
568,-6201.4982033751185,-2484.29650264036,-198.07033858824292
569,-6177.527968193725,-2482.807354394076,-150.7537833794774
570,-6287.626406488117,-2481.469709701237,-261.31529660506345
571,-5873.034128071318,-2476.7672096204346,-36.21957538569728
572,-5745.805123034086,-2476.6670337269184,-19.87729426923852
573,-6211.738769497448,-2476.44038206122,-228.44619018337946
574,-6157.963281334479,-2475.6331888905142,-118.30429614206457
575,-6009.115467714141,-2475.520177753389,-98.76232579075446
576,-6534.594753653807,-2474.662611645092,-274.0623965848324
577,-6135.495169663986,-2470.8802624070113,-96.43707210366944
578,-5729.170103826871,-2470.5631605374992,-28.38266010103996
579,-6624.0894510975795,-2469.582563707845,-266.64484617403366
580,-6466.067058751832,-2468.4466091854724,-270.0900729595105
581,-6222.361792438749,-2468.2908571087023,-261.6771226980554
582,-6137.893126599901,-2468.2736736177253,-101.09289746667534
583,-6055.697764651258,-2467.469946706582,-97.60579727892198
584,-6312.380614499176,-2462.5096851829626,-270.6478875967746
585,-6394.230818926026,-2462.153164306036,-268.45909140851955
586,-6153.7618281299965,-2456.8788017001793,-106.71489501142551
587,-6106.408530216585,-2456.728602291424,-96.09385971579718
588,-6560.181616628609,-2455.0347200694987,-268.53414585283554
589,-5950.188457971427,-2453.893357682867,-90.97199091154994
590,-5808.030923342542,-2452.8813337448823,-31.535249124977128
591,-6246.2716108162185,-2449.9482758534377,-271.5633261775462
592,-6490.956159170994,-2449.3832663399126,-270.49235815362806
593,-6165.741433180189,-2447.6963904942245,-122.84981775332997
594,-5928.483540101669,-2445.9274290626263,-84.57230113125172
595,-6086.06123823328,-2444.2223301235363,-93.96377528261476
596,-5915.570370415846,-2441.188162662468,-48.68868983969588
597,-6202.6197588812165,-2438.8436048695894,-245.15244440021252
598,-6177.818161478453,-2438.439533962426,-146.9116418664487
599,-6195.9577993286985,-2436.4010697405074,-182.24619293843332
600,-6048.476211008339,-2435.4854283528275,-95.9484741355482
601,-5758.227818730952,-2434.5808394856663,-14.915829761738735
602,-6591.693229380484,-2430.861904547917,-265.78847200497637
603,-6177.353689081876,-2429.580074736718,-145.4916872761603
604,-6436.884124903255,-2429.379116698532,-273.5708163383404
605,-6190.210856939553,-2428.940487441509,-167.7308969874883
606,-6356.493976576899,-2428.721877219021,-272.66068883144123
607,-6278.464579834107,-2425.2512187392244,-273.20989570277595
608,-5870.819549156782,-2424.7641499117194,-36.77554738484133
609,-6161.5731761923425,-2423.7943210431154,-122.246829617901
610,-6526.710236978071,-2421.998096450914,-269.91620853583476
611,-6199.500565638267,-2421.8198916541082,-184.50732906543925
612,-6117.147652099169,-2420.421198525604,-91.23225855439694
613,-6201.566014759566,-2420.236717327636,-216.77717454924817
614,-5716.291828199085,-2419.1711705510043,-16.38842563585675
615,-6204.042414493079,-2418.3385478497476,-244.87373991778318
616,-5994.204736760463,-2415.584647871255,-92.00721529651628
617,-6133.514154107101,-2413.5067852827133,-93.80509797632703
618,-6382.596296531422,-2408.7292914695386,-273.5146908820483
619,-6219.4393499200705,-2406.5367403769806,-266.42895790066945
620,-5679.761970017363,-2405.7480222320737,-18.612311831695337
621,-6469.450694856186,-2404.355539050877,-274.4248188094655
622,-5810.504320427592,-2402.6278391616247,-31.53524959870333
623,-6100.180520701934,-2401.28537055778,-91.443972754208
624,-6479.1579283872015,-2396.896672109765,-282.04106404999317
625,-6398.52888207698,-2396.5260243543744,-279.49270708419704
626,-6316.792417523541,-2395.8477550215944,-275.222696132754
627,-6562.482610652872,-2394.5989131828374,-269.0132845846257
628,-6151.125825633295,-2394.406007991501,-95.7847867427432
629,-6236.547055135272,-2393.4236215873334,-277.2065682780371
630,-5933.549943853953,-2393.343171377093,-90.97199100244592
631,-5637.4133439507805,-2390.186727524418,-50.52294819341958
632,-6197.771299526024,-2388.7645240186002,-183.48851023857085
633,-5762.781737066954,-2385.1131590828745,-16.58374477097317
634,-5908.022712960534,-2383.982603503221,-46.71806054657674
635,-6050.792804151762,-2383.1779005757185,-90.9731523055778
636,-6180.604172531348,-2382.4281595484626,-151.28196461372977
637,-6167.753441891617,-2381.6751705127363,-124.0104611409101
638,-5611.6938191778845,-2380.7359107705847,-55.81383132340929
639,-6168.930526155771,-2378.119431701683,-126.39508812352852
640,-6180.7663596650655,-2371.7119058616545,-148.59411446671947
641,-6149.163532379374,-2370.8234597498795,-93.80509797632703
642,-5866.525807702992,-2368.7661235081664,-41.56002781507533
643,-6186.549878267923,-2367.283788551,-174.08827213666854
644,-6001.297412457811,-2365.0309526714127,-92.60180967447428
645,-5698.3383042512605,-2361.461754874229,-26.33374433393243
646,-6115.856374907852,-2358.5298308118927,-91.443972754208
647,-5686.033512327616,-2356.945769384726,-33.82364600542621
648,-5819.6803314057015,-2351.588378601346,-47.682873444367885
649,-5947.020510650599,-2345.1309160055152,-94.20725100253816
650,-6066.507886534584,-2340.315367292146,-90.9731523055778
651,-6176.225419751919,-2332.9886556567085,-130.7868900830381
652,-6159.194870046255,-2326.734395968226,-101.85673425415706
653,-5896.800395343554,-2326.7182560580927,-96.42442459587573
654,-6017.051808315084,-2322.061192498682,-92.60180967447428
655,-6131.364368617089,-2316.513986985138,-92.17593986454324
656,-5971.81744168741,-2305.365246018082,-94.20725100253816
657,-6081.986028871716,-2298.380399691067,-90.97315203368339
658,-5927.636831832447,-2289.0582398055203,-96.42442459587573
659,-6175.386032299357,-2288.3349626797217,-119.50903252797622
660,-6032.500034687151,-2280.2072776297114,-92.60180986837048
661,-5897.422688667369,-2277.90623846562,-95.69245758009566
662,-6145.718032968933,-2277.428498567417,-93.64696453611566
663,-5858.968324333677,-2263.7127821021113,-78.12525073611488
664,-5986.551204568452,-2263.3331355197392,-95.67118439433153
665,-6097.26621184964,-2259.6167802129726,-94.89588500352295
666,-5812.273739311302,-2246.477870892136,-72.26951512145462
667,-5935.663929914695,-2244.6454104595264,-97.3599289090456
668,-6050.087435927404,-2242.2730550521505,-101.91830041624331
669,-5901.495286484694,-2232.097396865854,-80.36557057309471
670,-6014.26927637068,-2229.105686824067,-106.94904194074724
671,-5879.318489641161,-2223.9532412798458,-63.17777308244018
672,-5844.876117918629,-2211.3047043410565,-61.51650231400538
673,-5809.964224228186,-2198.4837412406055,-62.66987674367857
